_id,diagnosis_id,medication_id,created_at,updated_at
2006,58,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2007,295,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2008,297,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2009,326,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2010,419,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2011,765,862,2011-04-21 20:47:23,2011-04-21 20:47:23
2012,58,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2013,295,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2014,297,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2015,326,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2016,419,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2017,765,915,2011-04-21 20:47:23,2011-04-21 20:47:23
2018,300,576,2011-04-21 20:47:24,2011-04-21 20:47:24
2019,300,693,2011-04-21 20:47:24,2011-04-21 20:47:24
2020,300,892,2011-04-21 20:47:24,2011-04-21 20:47:24
2021,300,799,2011-04-21 20:47:24,2011-04-21 20:47:24
2022,300,800,2011-04-21 20:47:24,2011-04-21 20:47:24
2023,300,571,2011-04-21 20:47:24,2011-04-21 20:47:24
2024,302,185,2011-04-21 20:47:24,2011-04-21 20:47:24
2025,302,219,2011-04-21 20:47:24,2011-04-21 20:47:24
2027,302,358,2011-04-21 20:47:24,2011-04-21 20:47:24
2028,302,396,2011-04-21 20:47:24,2011-04-21 20:47:24
2029,302,464,2011-04-21 20:47:24,2011-04-21 20:47:24
2030,302,556,2011-04-21 20:47:24,2011-04-21 20:47:24
2031,302,715,2011-04-21 20:47:24,2011-04-21 20:47:24
2032,302,862,2011-04-21 20:47:24,2011-04-21 20:47:24
2033,302,915,2011-04-21 20:47:24,2011-04-21 20:47:24
2034,302,261,2011-04-21 20:47:24,2011-04-21 20:47:24
2035,302,417,2011-04-21 20:47:24,2011-04-21 20:47:24
2036,302,629,2011-04-21 20:47:24,2011-04-21 20:47:24
2037,302,768,2011-04-21 20:47:24,2011-04-21 20:47:24
2038,305,577,2011-04-21 20:47:24,2011-04-21 20:47:24
2039,305,22,2011-04-21 20:47:24,2011-04-21 20:47:24
2040,305,428,2011-04-21 20:47:24,2011-04-21 20:47:24
2041,306,604,2011-04-21 20:47:24,2011-04-21 20:47:24
2042,306,679,2011-04-21 20:47:24,2011-04-21 20:47:24
2043,306,691,2011-04-21 20:47:24,2011-04-21 20:47:24
2044,306,214,2011-04-21 20:47:24,2011-04-21 20:47:24
2045,306,897,2011-04-21 20:47:24,2011-04-21 20:47:24
2046,306,69,2011-04-21 20:47:25,2011-04-21 20:47:25
2047,306,314,2011-04-21 20:47:25,2011-04-21 20:47:25
2048,306,297,2011-04-21 20:47:25,2011-04-21 20:47:25
2049,306,819,2011-04-21 20:47:25,2011-04-21 20:47:25
2050,307,604,2011-04-21 20:47:25,2011-04-21 20:47:25
2051,307,679,2011-04-21 20:47:25,2011-04-21 20:47:25
2052,307,691,2011-04-21 20:47:25,2011-04-21 20:47:25
2053,307,214,2011-04-21 20:47:25,2011-04-21 20:47:25
2054,307,897,2011-04-21 20:47:25,2011-04-21 20:47:25
2055,307,69,2011-04-21 20:47:25,2011-04-21 20:47:25
2056,307,314,2011-04-21 20:47:25,2011-04-21 20:47:25
2057,307,297,2011-04-21 20:47:25,2011-04-21 20:47:25
2058,307,819,2011-04-21 20:47:25,2011-04-21 20:47:25
2059,308,111,2011-04-21 20:47:25,2011-04-21 20:47:25
2060,308,180,2011-04-21 20:47:25,2011-04-21 20:47:25
2061,308,534,2011-04-21 20:47:25,2011-04-21 20:47:25
2062,308,574,2011-04-21 20:47:25,2011-04-21 20:47:25
2063,308,578,2011-04-21 20:47:25,2011-04-21 20:47:25
2064,308,688,2011-04-21 20:47:25,2011-04-21 20:47:25
2065,308,801,2011-04-21 20:47:25,2011-04-21 20:47:25
2066,308,58,2011-04-21 20:47:26,2011-04-21 20:47:26
2067,308,401,2011-04-21 20:47:26,2011-04-21 20:47:26
2068,309,604,2011-04-21 20:47:26,2011-04-21 20:47:26
2069,309,679,2011-04-21 20:47:26,2011-04-21 20:47:26
2070,309,691,2011-04-21 20:47:26,2011-04-21 20:47:26
2071,309,214,2011-04-21 20:47:26,2011-04-21 20:47:26
2072,309,897,2011-04-21 20:47:26,2011-04-21 20:47:26
2073,309,69,2011-04-21 20:47:26,2011-04-21 20:47:26
2074,309,314,2011-04-21 20:47:26,2011-04-21 20:47:26
2075,309,297,2011-04-21 20:47:26,2011-04-21 20:47:26
2076,309,819,2011-04-21 20:47:26,2011-04-21 20:47:26
2077,310,604,2011-04-21 20:47:26,2011-04-21 20:47:26
2078,310,679,2011-04-21 20:47:26,2011-04-21 20:47:26
2079,310,691,2011-04-21 20:47:26,2011-04-21 20:47:26
2080,310,214,2011-04-21 20:47:27,2011-04-21 20:47:27
2081,310,897,2011-04-21 20:47:27,2011-04-21 20:47:27
2082,310,69,2011-04-21 20:47:27,2011-04-21 20:47:27
2083,310,314,2011-04-21 20:47:27,2011-04-21 20:47:27
2084,310,297,2011-04-21 20:47:27,2011-04-21 20:47:27
2085,310,819,2011-04-21 20:47:27,2011-04-21 20:47:27
2086,313,698,2011-04-21 20:47:28,2011-04-21 20:47:28
2087,313,192,2011-04-21 20:47:28,2011-04-21 20:47:28
2088,313,832,2011-04-21 20:47:28,2011-04-21 20:47:28
2089,313,632,2011-04-21 20:47:28,2011-04-21 20:47:28
2090,313,45,2011-04-21 20:47:28,2011-04-21 20:47:28
2091,313,131,2011-04-21 20:47:28,2011-04-21 20:47:28
2092,313,212,2011-04-21 20:47:28,2011-04-21 20:47:28
2093,313,313,2011-04-21 20:47:28,2011-04-21 20:47:28
2094,313,339,2011-04-21 20:47:28,2011-04-21 20:47:28
2095,313,373,2011-04-21 20:47:28,2011-04-21 20:47:28
2096,313,397,2011-04-21 20:47:28,2011-04-21 20:47:28
2097,313,406,2011-04-21 20:47:28,2011-04-21 20:47:28
2098,313,531,2011-04-21 20:47:28,2011-04-21 20:47:28
2099,313,573,2011-04-21 20:47:28,2011-04-21 20:47:28
2100,313,619,2011-04-21 20:47:28,2011-04-21 20:47:28
2101,313,733,2011-04-21 20:47:28,2011-04-21 20:47:28
2102,313,804,2011-04-21 20:47:28,2011-04-21 20:47:28
2103,313,261,2011-04-21 20:47:28,2011-04-21 20:47:28
2104,313,417,2011-04-21 20:47:28,2011-04-21 20:47:28
2105,313,629,2011-04-21 20:47:28,2011-04-21 20:47:28
2106,313,768,2011-04-21 20:47:28,2011-04-21 20:47:28
2107,314,482,2011-04-21 20:47:28,2011-04-21 20:47:28
2108,315,41,2011-04-21 20:47:28,2011-04-21 20:47:28
2109,315,164,2011-04-21 20:47:28,2011-04-21 20:47:28
2110,315,199,2011-04-21 20:47:28,2011-04-21 20:47:28
2111,315,264,2011-04-21 20:47:28,2011-04-21 20:47:28
2112,315,273,2011-04-21 20:47:28,2011-04-21 20:47:28
2113,315,283,2011-04-21 20:47:28,2011-04-21 20:47:28
2114,315,334,2011-04-21 20:47:28,2011-04-21 20:47:28
2115,315,367,2011-04-21 20:47:28,2011-04-21 20:47:28
2116,315,468,2011-04-21 20:47:28,2011-04-21 20:47:28
2117,315,784,2011-04-21 20:47:28,2011-04-21 20:47:28
2118,315,803,2011-04-21 20:47:28,2011-04-21 20:47:28
2119,315,66,2011-04-21 20:47:29,2011-04-21 20:47:29
2120,315,188,2011-04-21 20:47:29,2011-04-21 20:47:29
2121,315,217,2011-04-21 20:47:29,2011-04-21 20:47:29
2122,315,279,2011-04-21 20:47:29,2011-04-21 20:47:29
2123,315,315,2011-04-21 20:47:29,2011-04-21 20:47:29
2124,315,658,2011-04-21 20:47:29,2011-04-21 20:47:29
2125,316,786,2011-04-21 20:47:29,2011-04-21 20:47:29
2126,316,621,2011-04-21 20:47:29,2011-04-21 20:47:29
2127,316,727,2011-04-21 20:47:29,2011-04-21 20:47:29
2128,316,747,2011-04-21 20:47:29,2011-04-21 20:47:29
2129,316,330,2011-04-21 20:47:29,2011-04-21 20:47:29
2130,316,639,2011-04-21 20:47:29,2011-04-21 20:47:29
2131,316,605,2011-04-21 20:47:29,2011-04-21 20:47:29
2132,316,61,2011-04-21 20:47:29,2011-04-21 20:47:29
2133,316,448,2011-04-21 20:47:29,2011-04-21 20:47:29
2134,317,22,2011-04-21 20:47:29,2011-04-21 20:47:29
2135,317,756,2011-04-21 20:47:30,2011-04-21 20:47:30
2136,317,51,2011-04-21 20:47:30,2011-04-21 20:47:30
2137,319,651,2011-04-21 20:47:30,2011-04-21 20:47:30
2138,319,447,2011-04-21 20:47:30,2011-04-21 20:47:30
2139,319,97,2011-04-21 20:47:30,2011-04-21 20:47:30
2140,319,208,2011-04-21 20:47:30,2011-04-21 20:47:30
2141,319,911,2011-04-21 20:47:30,2011-04-21 20:47:30
2142,319,450,2011-04-21 20:47:30,2011-04-21 20:47:30
2143,319,831,2011-04-21 20:47:30,2011-04-21 20:47:30
2144,319,744,2011-04-21 20:47:30,2011-04-21 20:47:30
2145,319,641,2011-04-21 20:47:30,2011-04-21 20:47:30
2146,319,605,2011-04-21 20:47:30,2011-04-21 20:47:30
2147,319,554,2011-04-21 20:47:30,2011-04-21 20:47:30
2148,319,548,2011-04-21 20:47:30,2011-04-21 20:47:30
2149,319,664,2011-04-21 20:47:30,2011-04-21 20:47:30
2150,319,673,2011-04-21 20:47:30,2011-04-21 20:47:30
2151,319,302,2011-04-21 20:47:30,2011-04-21 20:47:30
2152,319,729,2011-04-21 20:47:30,2011-04-21 20:47:30
2153,319,708,2011-04-21 20:47:30,2011-04-21 20:47:30
2154,321,45,2011-04-21 20:47:31,2011-04-21 20:47:31
2155,321,131,2011-04-21 20:47:31,2011-04-21 20:47:31
2156,321,212,2011-04-21 20:47:31,2011-04-21 20:47:31
2157,321,313,2011-04-21 20:47:31,2011-04-21 20:47:31
2158,321,339,2011-04-21 20:47:31,2011-04-21 20:47:31
2159,321,373,2011-04-21 20:47:31,2011-04-21 20:47:31
2160,321,397,2011-04-21 20:47:31,2011-04-21 20:47:31
2161,321,406,2011-04-21 20:47:31,2011-04-21 20:47:31
2162,321,531,2011-04-21 20:47:31,2011-04-21 20:47:31
2163,321,573,2011-04-21 20:47:31,2011-04-21 20:47:31
2164,321,619,2011-04-21 20:47:31,2011-04-21 20:47:31
2165,321,733,2011-04-21 20:47:31,2011-04-21 20:47:31
2166,321,804,2011-04-21 20:47:31,2011-04-21 20:47:31
2167,321,741,2011-04-21 20:47:31,2011-04-21 20:47:31
2168,321,927,2011-04-21 20:47:31,2011-04-21 20:47:31
2169,321,285,2011-04-21 20:47:31,2011-04-21 20:47:31
2170,321,19,2011-04-21 20:47:31,2011-04-21 20:47:31
2171,323,45,2011-04-21 20:47:31,2011-04-21 20:47:31
2172,323,131,2011-04-21 20:47:31,2011-04-21 20:47:31
2173,323,212,2011-04-21 20:47:31,2011-04-21 20:47:31
2174,323,313,2011-04-21 20:47:31,2011-04-21 20:47:31
2175,323,339,2011-04-21 20:47:31,2011-04-21 20:47:31
2176,323,373,2011-04-21 20:47:31,2011-04-21 20:47:31
2177,323,397,2011-04-21 20:47:31,2011-04-21 20:47:31
2178,323,406,2011-04-21 20:47:31,2011-04-21 20:47:31
2179,323,531,2011-04-21 20:47:31,2011-04-21 20:47:31
2180,323,573,2011-04-21 20:47:31,2011-04-21 20:47:31
2181,323,619,2011-04-21 20:47:31,2011-04-21 20:47:31
2182,323,733,2011-04-21 20:47:31,2011-04-21 20:47:31
2183,323,804,2011-04-21 20:47:32,2011-04-21 20:47:32
2184,323,261,2011-04-21 20:47:32,2011-04-21 20:47:32
2185,323,417,2011-04-21 20:47:32,2011-04-21 20:47:32
2186,323,629,2011-04-21 20:47:32,2011-04-21 20:47:32
2187,323,768,2011-04-21 20:47:32,2011-04-21 20:47:32
2188,324,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2189,324,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2190,324,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2191,324,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2192,324,339,2011-04-21 20:47:32,2011-04-21 20:47:32
2193,324,373,2011-04-21 20:47:32,2011-04-21 20:47:32
2194,324,397,2011-04-21 20:47:32,2011-04-21 20:47:32
2195,324,406,2011-04-21 20:47:32,2011-04-21 20:47:32
2196,324,531,2011-04-21 20:47:32,2011-04-21 20:47:32
2197,324,573,2011-04-21 20:47:32,2011-04-21 20:47:32
2198,324,619,2011-04-21 20:47:32,2011-04-21 20:47:32
2199,324,733,2011-04-21 20:47:32,2011-04-21 20:47:32
2200,324,804,2011-04-21 20:47:32,2011-04-21 20:47:32
2201,324,261,2011-04-21 20:47:32,2011-04-21 20:47:32
2202,324,417,2011-04-21 20:47:32,2011-04-21 20:47:32
2203,324,629,2011-04-21 20:47:32,2011-04-21 20:47:32
2204,324,768,2011-04-21 20:47:32,2011-04-21 20:47:32
2205,58,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2206,295,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2207,297,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2208,326,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2209,419,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2210,765,45,2011-04-21 20:47:32,2011-04-21 20:47:32
2211,58,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2212,295,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2213,297,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2214,326,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2215,419,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2216,765,131,2011-04-21 20:47:32,2011-04-21 20:47:32
2217,58,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2218,295,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2219,297,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2220,326,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2221,419,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2222,765,212,2011-04-21 20:47:32,2011-04-21 20:47:32
2223,58,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2224,295,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2225,297,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2226,326,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2227,419,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2228,765,313,2011-04-21 20:47:32,2011-04-21 20:47:32
2229,58,339,2011-04-21 20:47:32,2011-04-21 20:47:32
2230,295,339,2011-04-21 20:47:33,2011-04-21 20:47:33
2231,297,339,2011-04-21 20:47:33,2011-04-21 20:47:33
2232,326,339,2011-04-21 20:47:33,2011-04-21 20:47:33
2233,419,339,2011-04-21 20:47:33,2011-04-21 20:47:33
2234,765,339,2011-04-21 20:47:33,2011-04-21 20:47:33
2235,58,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2236,295,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2237,297,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2238,326,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2239,419,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2240,765,373,2011-04-21 20:47:33,2011-04-21 20:47:33
2241,58,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2242,295,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2243,297,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2244,326,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2245,419,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2246,765,397,2011-04-21 20:47:33,2011-04-21 20:47:33
2247,58,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2248,295,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2249,297,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2250,326,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2251,419,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2252,765,406,2011-04-21 20:47:33,2011-04-21 20:47:33
2253,58,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2254,295,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2255,297,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2256,326,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2257,419,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2258,765,531,2011-04-21 20:47:33,2011-04-21 20:47:33
2259,58,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2260,295,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2261,297,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2262,326,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2263,419,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2264,765,573,2011-04-21 20:47:33,2011-04-21 20:47:33
2265,58,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2266,295,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2267,297,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2268,326,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2269,419,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2270,765,619,2011-04-21 20:47:33,2011-04-21 20:47:33
2271,58,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2272,295,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2273,297,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2274,326,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2275,419,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2276,765,733,2011-04-21 20:47:33,2011-04-21 20:47:33
2277,58,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2278,295,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2279,297,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2280,326,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2281,419,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2282,765,804,2011-04-21 20:47:33,2011-04-21 20:47:33
2283,327,417,2011-04-21 20:47:33,2011-04-21 20:47:33
2284,327,629,2011-04-21 20:47:33,2011-04-21 20:47:33
2285,331,185,2011-04-21 20:47:34,2011-04-21 20:47:34
2286,331,219,2011-04-21 20:47:34,2011-04-21 20:47:34
2288,331,358,2011-04-21 20:47:34,2011-04-21 20:47:34
2289,331,396,2011-04-21 20:47:34,2011-04-21 20:47:34
2290,331,464,2011-04-21 20:47:34,2011-04-21 20:47:34
2291,331,556,2011-04-21 20:47:34,2011-04-21 20:47:34
2292,331,715,2011-04-21 20:47:34,2011-04-21 20:47:34
2293,331,862,2011-04-21 20:47:34,2011-04-21 20:47:34
2294,331,915,2011-04-21 20:47:34,2011-04-21 20:47:34
2295,331,111,2011-04-21 20:47:34,2011-04-21 20:47:34
2296,331,180,2011-04-21 20:47:34,2011-04-21 20:47:34
2297,331,534,2011-04-21 20:47:34,2011-04-21 20:47:34
2298,331,574,2011-04-21 20:47:34,2011-04-21 20:47:34
2299,331,578,2011-04-21 20:47:34,2011-04-21 20:47:34
2300,331,688,2011-04-21 20:47:34,2011-04-21 20:47:34
2301,331,801,2011-04-21 20:47:34,2011-04-21 20:47:34
2302,331,261,2011-04-21 20:47:34,2011-04-21 20:47:34
2303,331,417,2011-04-21 20:47:34,2011-04-21 20:47:34
2304,331,629,2011-04-21 20:47:34,2011-04-21 20:47:34
2305,331,768,2011-04-21 20:47:34,2011-04-21 20:47:34
2306,334,45,2011-04-21 20:47:35,2011-04-21 20:47:35
2307,334,131,2011-04-21 20:47:35,2011-04-21 20:47:35
2308,334,212,2011-04-21 20:47:35,2011-04-21 20:47:35
2309,334,313,2011-04-21 20:47:35,2011-04-21 20:47:35
2310,334,339,2011-04-21 20:47:35,2011-04-21 20:47:35
2311,334,373,2011-04-21 20:47:35,2011-04-21 20:47:35
2312,334,397,2011-04-21 20:47:35,2011-04-21 20:47:35
2313,334,406,2011-04-21 20:47:35,2011-04-21 20:47:35
2314,334,531,2011-04-21 20:47:35,2011-04-21 20:47:35
2315,334,573,2011-04-21 20:47:35,2011-04-21 20:47:35
2316,334,619,2011-04-21 20:47:35,2011-04-21 20:47:35
2317,334,733,2011-04-21 20:47:35,2011-04-21 20:47:35
2318,334,804,2011-04-21 20:47:35,2011-04-21 20:47:35
2319,334,261,2011-04-21 20:47:35,2011-04-21 20:47:35
2320,334,417,2011-04-21 20:47:35,2011-04-21 20:47:35
2321,334,629,2011-04-21 20:47:35,2011-04-21 20:47:35
2322,334,768,2011-04-21 20:47:35,2011-04-21 20:47:35
2323,339,45,2011-04-21 20:47:35,2011-04-21 20:47:35
2324,339,131,2011-04-21 20:47:35,2011-04-21 20:47:35
2325,339,212,2011-04-21 20:47:35,2011-04-21 20:47:35
2326,339,313,2011-04-21 20:47:35,2011-04-21 20:47:35
2327,339,339,2011-04-21 20:47:35,2011-04-21 20:47:35
2328,339,373,2011-04-21 20:47:35,2011-04-21 20:47:35
2329,339,397,2011-04-21 20:47:36,2011-04-21 20:47:36
2330,339,406,2011-04-21 20:47:36,2011-04-21 20:47:36
2331,339,531,2011-04-21 20:47:36,2011-04-21 20:47:36
2332,339,573,2011-04-21 20:47:36,2011-04-21 20:47:36
2333,339,619,2011-04-21 20:47:36,2011-04-21 20:47:36
2334,339,733,2011-04-21 20:47:36,2011-04-21 20:47:36
2335,339,804,2011-04-21 20:47:36,2011-04-21 20:47:36
2336,339,261,2011-04-21 20:47:36,2011-04-21 20:47:36
2337,339,417,2011-04-21 20:47:36,2011-04-21 20:47:36
2338,339,629,2011-04-21 20:47:36,2011-04-21 20:47:36
2339,339,768,2011-04-21 20:47:36,2011-04-21 20:47:36
2340,343,469,2011-04-21 20:47:36,2011-04-21 20:47:36
2341,349,45,2011-04-21 20:47:36,2011-04-21 20:47:36
2342,349,131,2011-04-21 20:47:36,2011-04-21 20:47:36
2343,349,212,2011-04-21 20:47:36,2011-04-21 20:47:36
2344,349,313,2011-04-21 20:47:36,2011-04-21 20:47:36
2345,349,339,2011-04-21 20:47:36,2011-04-21 20:47:36
2346,349,373,2011-04-21 20:47:36,2011-04-21 20:47:36
2347,349,397,2011-04-21 20:47:36,2011-04-21 20:47:36
2348,349,406,2011-04-21 20:47:36,2011-04-21 20:47:36
2349,349,531,2011-04-21 20:47:36,2011-04-21 20:47:36
2350,349,573,2011-04-21 20:47:36,2011-04-21 20:47:36
2351,349,619,2011-04-21 20:47:36,2011-04-21 20:47:36
2352,349,733,2011-04-21 20:47:36,2011-04-21 20:47:36
2353,349,804,2011-04-21 20:47:36,2011-04-21 20:47:36
2354,349,261,2011-04-21 20:47:36,2011-04-21 20:47:36
2355,349,417,2011-04-21 20:47:36,2011-04-21 20:47:36
2356,349,629,2011-04-21 20:47:36,2011-04-21 20:47:36
2357,349,768,2011-04-21 20:47:36,2011-04-21 20:47:36
2358,350,185,2011-04-21 20:47:36,2011-04-21 20:47:36
2359,350,219,2011-04-21 20:47:36,2011-04-21 20:47:36
2361,350,358,2011-04-21 20:47:36,2011-04-21 20:47:36
2362,350,396,2011-04-21 20:47:36,2011-04-21 20:47:36
2363,350,464,2011-04-21 20:47:36,2011-04-21 20:47:36
2364,350,556,2011-04-21 20:47:36,2011-04-21 20:47:36
2365,350,715,2011-04-21 20:47:36,2011-04-21 20:47:36
2366,350,862,2011-04-21 20:47:36,2011-04-21 20:47:36
2367,350,915,2011-04-21 20:47:36,2011-04-21 20:47:36
2368,350,797,2011-04-21 20:47:37,2011-04-21 20:47:37
2369,350,927,2011-04-21 20:47:37,2011-04-21 20:47:37
2370,350,261,2011-04-21 20:47:37,2011-04-21 20:47:37
2371,350,417,2011-04-21 20:47:37,2011-04-21 20:47:37
2372,350,629,2011-04-21 20:47:37,2011-04-21 20:47:37
2373,350,768,2011-04-21 20:47:37,2011-04-21 20:47:37
2374,351,698,2011-04-21 20:47:37,2011-04-21 20:47:37
2375,351,192,2011-04-21 20:47:37,2011-04-21 20:47:37
2376,351,832,2011-04-21 20:47:37,2011-04-21 20:47:37
2377,351,632,2011-04-21 20:47:37,2011-04-21 20:47:37
2378,351,45,2011-04-21 20:47:37,2011-04-21 20:47:37
2379,351,131,2011-04-21 20:47:37,2011-04-21 20:47:37
2380,351,212,2011-04-21 20:47:37,2011-04-21 20:47:37
2381,351,313,2011-04-21 20:47:37,2011-04-21 20:47:37
2382,351,339,2011-04-21 20:47:37,2011-04-21 20:47:37
2383,351,373,2011-04-21 20:47:37,2011-04-21 20:47:37
2384,351,397,2011-04-21 20:47:37,2011-04-21 20:47:37
2385,351,406,2011-04-21 20:47:37,2011-04-21 20:47:37
2386,351,531,2011-04-21 20:47:37,2011-04-21 20:47:37
2387,351,573,2011-04-21 20:47:37,2011-04-21 20:47:37
2388,351,619,2011-04-21 20:47:37,2011-04-21 20:47:37
2389,351,733,2011-04-21 20:47:37,2011-04-21 20:47:37
2390,351,804,2011-04-21 20:47:37,2011-04-21 20:47:37
2391,351,261,2011-04-21 20:47:37,2011-04-21 20:47:37
2392,351,417,2011-04-21 20:47:37,2011-04-21 20:47:37
2393,351,629,2011-04-21 20:47:37,2011-04-21 20:47:37
2394,351,768,2011-04-21 20:47:37,2011-04-21 20:47:37
2395,352,698,2011-04-21 20:47:37,2011-04-21 20:47:37
2396,352,192,2011-04-21 20:47:37,2011-04-21 20:47:37
2397,352,832,2011-04-21 20:47:37,2011-04-21 20:47:37
2398,352,632,2011-04-21 20:47:37,2011-04-21 20:47:37
2399,352,45,2011-04-21 20:47:37,2011-04-21 20:47:37
2400,352,131,2011-04-21 20:47:37,2011-04-21 20:47:37
2401,352,212,2011-04-21 20:47:37,2011-04-21 20:47:37
2402,352,313,2011-04-21 20:47:37,2011-04-21 20:47:37
2403,352,339,2011-04-21 20:47:37,2011-04-21 20:47:37
2404,352,373,2011-04-21 20:47:37,2011-04-21 20:47:37
2405,352,397,2011-04-21 20:47:37,2011-04-21 20:47:37
2406,352,406,2011-04-21 20:47:37,2011-04-21 20:47:37
2407,352,531,2011-04-21 20:47:38,2011-04-21 20:47:38
2408,352,573,2011-04-21 20:47:38,2011-04-21 20:47:38
2409,352,619,2011-04-21 20:47:38,2011-04-21 20:47:38
2410,352,733,2011-04-21 20:47:38,2011-04-21 20:47:38
2411,352,804,2011-04-21 20:47:38,2011-04-21 20:47:38
2412,352,261,2011-04-21 20:47:38,2011-04-21 20:47:38
2413,352,417,2011-04-21 20:47:38,2011-04-21 20:47:38
2414,352,629,2011-04-21 20:47:38,2011-04-21 20:47:38
2415,352,768,2011-04-21 20:47:38,2011-04-21 20:47:38
2416,353,698,2011-04-21 20:47:38,2011-04-21 20:47:38
2417,353,192,2011-04-21 20:47:38,2011-04-21 20:47:38
2418,353,832,2011-04-21 20:47:38,2011-04-21 20:47:38
2419,353,632,2011-04-21 20:47:38,2011-04-21 20:47:38
2420,353,45,2011-04-21 20:47:38,2011-04-21 20:47:38
2421,353,131,2011-04-21 20:47:38,2011-04-21 20:47:38
2422,353,212,2011-04-21 20:47:38,2011-04-21 20:47:38
2423,353,313,2011-04-21 20:47:38,2011-04-21 20:47:38
2424,353,339,2011-04-21 20:47:38,2011-04-21 20:47:38
2425,353,373,2011-04-21 20:47:38,2011-04-21 20:47:38
2426,353,397,2011-04-21 20:47:38,2011-04-21 20:47:38
2427,353,406,2011-04-21 20:47:38,2011-04-21 20:47:38
2428,353,531,2011-04-21 20:47:38,2011-04-21 20:47:38
2429,353,573,2011-04-21 20:47:38,2011-04-21 20:47:38
2430,353,619,2011-04-21 20:47:38,2011-04-21 20:47:38
2431,353,733,2011-04-21 20:47:38,2011-04-21 20:47:38
