_id,diagnosis_id,medical_specialty_id
2051,1180,365
2052,1183,365
2053,1186,365
2054,1186,365
2055,1187,365
2056,1188,365
2057,1189,365
2058,1190,365
2059,1195,365
2060,1196,365
2061,1202,365
2062,1203,365
2063,1204,365
2064,1205,365
2065,1207,365
2066,1208,365
2067,1212,365
2068,1213,365
2069,1214,365
2070,1216,365
2071,1218,365
2072,1222,365
2073,1223,365
2074,1232,365
2075,1233,365
2076,1235,365
2077,1240,365
2078,1261,365
2079,1273,365
2080,1281,365
2081,1285,365
2082,1291,365
2083,1293,365
2084,1297,365
2085,1301,365
2086,1305,365
2087,1311,365
2088,1317,365
2089,1329,365
2090,1335,365
2091,1355,365
2092,1365,365
2093,1375,365
2094,1405,365
2095,1411,365
2096,1417,365
2097,1425,365
2098,1429,365
2099,1431,365
2100,1433,365
2101,1435,365
2102,1439,365
2103,1441,365
2104,1443,365
2105,1445,365
2106,1449,365
2107,1451,365
2108,1455,365
2109,1457,365
2110,1461,365
2111,1463,365
2112,1465,365
2113,1467,365
2114,1479,365
2115,1487,365
2116,1493,365
2117,1495,365
2118,1499,365
2119,1513,365
2120,1515,365
2121,1519,365
2122,1521,365
2123,1542,365
2124,1546,365
2125,1548,365
2126,1554,365
2127,1556,365
2128,1558,365
2129,1560,365
2130,1562,365
2131,1564,365
2132,1568,365
2133,1570,365
2134,1572,365
2135,1574,365
2136,1576,365
2137,1578,365
2138,1582,365
2139,1594,365
2140,1596,365
2141,1598,365
2142,1600,365
2143,1602,365
2144,1610,365
2145,1618,365
2146,1620,365
2147,31,380
2148,65,380
2149,69,380
2150,112,380
2151,113,380
2152,170,380
2153,238,380
2154,279,380
2155,341,380
2156,378,380
2157,421,380
2158,439,380
2159,440,380
2160,458,380
2161,544,380
2162,575,380
2163,583,380
2164,584,380
2165,585,380
2166,586,380
2167,616,380
2168,617,380
2169,618,380
2170,619,380
2171,657,380
2172,715,380
2173,716,380
2174,783,380
2175,832,380
2176,836,380
2177,897,380
2178,907,380
2179,927,380
2180,944,380
2181,954,380
2182,962,380
2183,993,380
2184,997,380
2185,1050,380
2186,1069,380
2187,1071,380
2188,1074,380
2189,1075,380
2190,1077,380
2191,1082,380
2192,1111,380
2193,1141,380
2194,1157,380
2195,1212,380
2196,1317,380
2197,1319,380
2198,1321,380
2199,1361,380
2200,1409,380
2201,1548,380
2202,199,414
2203,372,414
2204,373,414
2205,727,414
2206,760,414
2207,964,414
2208,1007,414
2209,1039,414
2210,1271,414
2211,1299,414
2212,1307,414
2213,1333,414
2214,1415,414
2215,1425,414
2216,1431,414
2217,1437,414
2218,1515,414
2219,1542,414
2220,232,456
2221,271,456
2222,273,456
2223,429,456
2224,478,456
2225,1044,456
2226,1053,456
2227,1055,456
2228,1067,456
2229,1068,456
2230,1135,456
2231,1176,456
2232,1187,456
2233,1239,456
2234,1245,456
2235,1307,456
2236,1323,456
2237,1421,456
2238,1503,456
2239,1562,456
2240,1,516
2241,221,516
2242,284,516
2243,428,516
2244,566,516
2245,650,516
2246,809,516
2247,867,516
2248,986,516
2249,1052,516
2250,1056,516
2251,1145,516
2252,1163,516
2253,1166,516
2254,1181,516
2255,1185,516
2256,1221,516
2257,1363,516
2258,1369,516
2259,1409,516
2260,3,595
2261,44,595
2262,56,595
2263,283,595
2264,285,595
2265,301,595
2266,311,595
2267,343,595
2268,349,595
2269,357,595
2270,388,595
2271,393,595
2272,394,595
2273,399,595
2274,411,595
2275,456,595
2276,510,595
2277,567,595
2278,586,595
2279,643,595
2280,644,595
2281,646,595
2282,753,595
2283,826,595
2284,849,595
2285,939,595
2286,1059,595
2287,1060,595
2288,1115,595
2289,1126,595
2290,1237,595
2291,1281,595
2292,1329,595
2293,1381,595
2294,1542,595
2295,1544,595
2296,11,602
2297,363,602
2298,371,602
2299,373,602
2300,375,602
2301,589,602
2302,650,602
2303,651,602
2304,652,602
2305,653,602
2306,654,602
2307,656,602
2308,661,602
2309,832,602
2310,1082,602
2311,1114,602
2312,1129,602
2313,1148,602
2314,1297,602
2315,1409,602
2316,3,774
2317,120,774
2318,158,774
2319,509,774
2320,655,774
2321,665,774
2322,715,774
2323,753,774
2324,777,774
2325,1059,774
2326,1060,774
2327,19,1191
2328,207,1191
2329,212,1191
2330,303,1191
2331,415,1191
2332,445,1191
2333,15,1193
2334,77,1193
2335,81,1193
2336,149,1193
2337,154,1193
2338,160,1193
2339,201,1193
2340,230,1193
2341,234,1193
2342,236,1193
2343,240,1193
2344,241,1193
2345,242,1193
2346,267,1193
2347,290,1193
2348,305,1193
2349,313,1193
2350,314,1193
2351,315,1193
2352,316,1193
2353,342,1193
2354,351,1193
2355,353,1193
2356,362,1193
2357,396,1193
2358,453,1193
2359,464,1193
2360,470,1193
2361,472,1193
2362,473,1193
2363,482,1193
2364,490,1193
2365,511,1193
2366,516,1193
2367,538,1193
2368,539,1193
2369,540,1193
2370,557,1193
2371,578,1193
2372,579,1193
2373,590,1193
2374,599,1193
2375,600,1193
2376,607,1193
2377,648,1193
2378,685,1193
2379,743,1193
2380,772,1193
2381,779,1193
2382,781,1193
2383,781,1193
2384,784,1193
2385,792,1193
2386,793,1193
2387,797,1193
2388,798,1193
2389,801,1193
2390,802,1193
2391,803,1193
2392,805,1193
2393,817,1193
2394,827,1193
2395,840,1193
2396,943,1193
2397,965,1193
2398,967,1193
2399,971,1193
2400,1011,1193
2401,1038,1193
2402,1040,1193
2403,1042,1193
2404,1116,1193
2405,1164,1193
2406,1179,1193
2407,1191,1193
2408,1279,1193
2409,1327,1193
2410,1351,1193
2411,1461,1193
2412,1499,1193
2413,1523,1193
2414,1525,1193
2415,1527,1193
2416,1529,1193
2417,1531,1193
2418,1533,1193
2419,158,1194
2420,257,1194
2421,439,1194
2422,440,1194
2423,458,1194
2424,842,1194
2425,1141,1194
2426,448,1195
2427,2,1196
2428,4,1196
2429,5,1196
2430,8,1196
2431,15,1196
2432,16,1196
2433,17,1196
2434,19,1196
2435,20,1196
2436,21,1196
2437,23,1196
2438,25,1196
2439,27,1196
2440,28,1196
2441,29,1196
2442,31,1196
2443,32,1196
2444,36,1196
2445,39,1196
2446,41,1196
2447,43,1196
2448,45,1196
2449,46,1196
2450,47,1196
2451,50,1196
2452,51,1196
2453,54,1196
2454,58,1196
2455,61,1196
2456,62,1196
2457,65,1196
2458,66,1196
2459,69,1196
2460,70,1196
2461,71,1196
2462,74,1196
2463,75,1196
2464,76,1196
2465,77,1196
2466,79,1196
2467,81,1196
2468,86,1196
2469,87,1196
2470,88,1196
2471,89,1196
2472,90,1196
2473,93,1196
2474,98,1196
2475,101,1196
2476,105,1196
2477,112,1196
2478,114,1196
2479,115,1196
2480,117,1196
2481,120,1196
2482,121,1196
2483,122,1196
2484,124,1196
2485,125,1196
2486,127,1196
2487,133,1196
2488,139,1196
2489,140,1196
2490,145,1196
2491,148,1196
2492,150,1196
2493,153,1196
2494,154,1196
2495,159,1196
2496,160,1196
2497,165,1196
2498,166,1196
2499,168,1196
2500,169,1196
2501,170,1196
2502,171,1196
2503,173,1196
2504,175,1196
2505,177,1196
2506,178,1196
2507,179,1196
2508,181,1196
2509,182,1196
2510,184,1196
2511,185,1196
2512,186,1196
2513,187,1196
2514,188,1196
2515,189,1196
2516,190,1196
2517,191,1196
2518,195,1196
2519,196,1196
2520,197,1196
2521,198,1196
2522,200,1196
2523,202,1196
2524,204,1196
2525,205,1196
2526,207,1196
2527,212,1196
2528,213,1196
2529,214,1196
2530,225,1196
2531,227,1196
2532,228,1196
2533,231,1196
2534,233,1196
2535,244,1196
2536,245,1196
2537,248,1196
2538,249,1196
2539,253,1196
2540,255,1196
2541,265,1196
2542,266,1196
2543,268,1196
2544,272,1196
2545,275,1196
2546,276,1196
2547,278,1196
2548,280,1196
2549,282,1196
2550,286,1196
2551,287,1196
2552,288,1196
2553,289,1196
2554,291,1196
2555,295,1196
2556,297,1196
2557,298,1196
2558,303,1196
2559,305,1196
2560,306,1196
2561,307,1196
2562,308,1196
2563,309,1196
2564,313,1196
2565,314,1196
2566,317,1196
2567,320,1196
2568,321,1196
2569,323,1196
2570,324,1196
2571,326,1196
2572,327,1196
2573,331,1196
2574,332,1196
2575,334,1196
2576,335,1196
2577,336,1196
2578,339,1196
2579,340,1196
2580,343,1196
2581,347,1196
2582,350,1196
2583,351,1196
2584,352,1196
2585,353,1196
2586,354,1196
2587,358,1196
2588,363,1196
2589,364,1196
2590,367,1196
2591,369,1196
2592,371,1196
2593,372,1196
2594,373,1196
2595,374,1196
2596,375,1196
2597,377,1196
2598,378,1196
2599,380,1196
2600,383,1196
2601,384,1196
2602,385,1196
2603,386,1196
2604,387,1196
2605,392,1196
2606,398,1196
2607,401,1196
2608,402,1196
2609,408,1196
2610,409,1196
2611,411,1196
2612,413,1196
2613,414,1196
2614,415,1196
2615,419,1196
2616,423,1196
2617,426,1196
2618,430,1196
2619,431,1196
2620,436,1196
2621,442,1196
2622,443,1196
2623,449,1196
2624,451,1196
2625,452,1196
2626,453,1196
2627,455,1196
2628,461,1196
2629,464,1196
2630,467,1196
2631,469,1196
2632,471,1196
2633,472,1196
2634,474,1196
2635,475,1196
2636,476,1196
2637,479,1196
2638,480,1196
2639,484,1196
2640,485,1196
2641,486,1196
2642,490,1196
2643,491,1196
2644,494,1196
2645,496,1196
2646,498,1196
2647,499,1196
2648,501,1196
2649,502,1196
2650,506,1196
2651,507,1196
2652,511,1196
2653,513,1196
2654,515,1196
2655,516,1196
2656,517,1196
2657,519,1196
2658,520,1196
2659,525,1196
2660,530,1196
2661,532,1196
2662,535,1196
2663,536,1196
2664,539,1196
2665,542,1196
2666,547,1196
2667,548,1196
2668,551,1196
2669,552,1196
2670,553,1196
2671,565,1196
2672,566,1196
2673,569,1196
2674,572,1196
2675,574,1196
2676,577,1196
2677,581,1196
2678,582,1196
2679,584,1196
2680,585,1196
2681,590,1196
2682,592,1196
2683,593,1196
2684,594,1196
2685,595,1196
2686,599,1196
2687,600,1196
2688,601,1196
2689,604,1196
2690,605,1196
2691,607,1196
2692,611,1196
2693,612,1196
2694,613,1196
2695,616,1196
2696,617,1196
2697,621,1196
2698,622,1196
2699,623,1196
2700,624,1196
2701,626,1196
2702,627,1196
2703,628,1196
2704,629,1196
2705,630,1196
2706,631,1196
2707,632,1196
2708,633,1196
2709,634,1196
2710,635,1196
2711,636,1196
2712,637,1196
2713,639,1196
2714,642,1196
2715,645,1196
2716,647,1196
2717,649,1196
2718,653,1196
2719,658,1196
2720,662,1196
2721,664,1196
2722,667,1196
2723,668,1196
2724,673,1196
2725,678,1196
2726,680,1196
2727,683,1196
2728,684,1196
2729,696,1196
2730,697,1196
2731,698,1196
2732,701,1196
2733,703,1196
2734,704,1196
2735,705,1196
2736,706,1196
2737,707,1196
2738,709,1196
2739,711,1196
2740,716,1196
2741,717,1196
2742,719,1196
2743,723,1196
2744,724,1196
2745,726,1196
2746,727,1196
2747,729,1196
2748,731,1196
2749,732,1196
2750,733,1196
2751,734,1196
2752,737,1196
2753,738,1196
2754,741,1196
2755,742,1196
2756,743,1196
2757,744,1196
2758,745,1196
2759,746,1196
2760,750,1196
2761,758,1196
2762,763,1196
2763,764,1196
2764,768,1196
2765,770,1196
2766,771,1196
2767,774,1196
2768,779,1196
2769,781,1196
2770,781,1196
2771,782,1196
2772,783,1196
2773,785,1196
2774,788,1196
2775,790,1196
2776,791,1196
2777,792,1196
2778,793,1196
2779,795,1196
2780,796,1196
2781,800,1196
2782,801,1196
2783,803,1196
2784,805,1196
2785,807,1196
2786,808,1196
2787,809,1196
2788,810,1196
2789,811,1196
2790,816,1196
2791,818,1196
2792,819,1196
2793,822,1196
2794,823,1196
2795,830,1196
2796,833,1196
2797,834,1196
2798,835,1196
2799,836,1196
2800,840,1196
2801,848,1196
2802,849,1196
2803,851,1196
2804,854,1196
2805,857,1196
2806,859,1196
2807,860,1196
2808,875,1196
2809,877,1196
2810,878,1196
2811,879,1196
2812,881,1196
2813,882,1196
2814,883,1196
2815,884,1196
2816,885,1196
2817,886,1196
2818,887,1196
2819,888,1196
2820,889,1196
2821,890,1196
2822,891,1196
2823,892,1196
2824,893,1196
2825,894,1196
2826,895,1196
2827,896,1196
2828,898,1196
2829,899,1196
2830,900,1196
2831,901,1196
2832,902,1196
2833,903,1196
2834,905,1196
2835,906,1196
2836,907,1196
2837,911,1196
2838,915,1196
2839,916,1196
2840,917,1196
2841,918,1196
2842,919,1196
2843,920,1196
2844,922,1196
2845,927,1196
2846,930,1196
2847,932,1196
2848,933,1196
2849,934,1196
2850,937,1196
2851,938,1196
2852,939,1196
2853,940,1196
2854,941,1196
2855,942,1196
2856,943,1196
2857,945,1196
2858,950,1196
2859,951,1196
2860,955,1196
2861,956,1196
2862,960,1196
2863,962,1196
2864,963,1196
2865,965,1196
2866,966,1196
2867,967,1196
2868,968,1196
2869,969,1196
2870,972,1196
2871,977,1196
2872,984,1196
2873,985,1196
2874,987,1196
2875,988,1196
2876,989,1196
2877,991,1196
2878,992,1196
2879,993,1196
2880,997,1196
2881,999,1196
2882,1000,1196
2883,1002,1196
2884,1006,1196
2885,1009,1196
2886,1010,1196
2887,1011,1196
2888,1012,1196
2889,1024,1196
2890,1025,1196
2891,1027,1196
2892,1028,1196
2893,1029,1196
2894,1030,1196
2895,1033,1196
2896,1034,1196
2897,1036,1196
2898,1037,1196
2899,1041,1196
2900,1042,1196
2901,1043,1196
2902,1045,1196
2903,1046,1196
2904,1055,1196
2905,1057,1196
2906,1058,1196
2907,1062,1196
2908,1063,1196
2909,1064,1196
2910,1065,1196
2911,1068,1196
2912,1069,1196
2913,1070,1196
2914,1071,1196
2915,1072,1196
2916,1077,1196
2917,1078,1196
2918,1079,1196
2919,1080,1196
2920,1081,1196
2921,1083,1196
2922,1084,1196
2923,1090,1196
2924,1093,1196
2925,1095,1196
2926,1096,1196
2927,1097,1196
2928,1098,1196
2929,1100,1196
2930,1106,1196
2931,1108,1196
2932,1111,1196
2933,1112,1196
2934,1113,1196
2935,1114,1196
2936,1115,1196
2937,1116,1196
2938,1118,1196
2939,1124,1196
2940,1125,1196
2941,1126,1196
2942,1127,1196
2943,1128,1196
2944,1129,1196
2945,1130,1196
2946,1131,1196
2947,1133,1196
2948,1134,1196
2949,1135,1196
2950,1137,1196
2951,1138,1196
2952,1139,1196
2953,1140,1196
2954,1144,1196
2955,1145,1196
2956,1147,1196
2957,1148,1196
2958,1151,1196
2959,1153,1196
2960,1154,1196
2961,1155,1196
2962,1157,1196
2963,1158,1196
2964,1164,1196
2965,1165,1196
2966,1166,1196
2967,1168,1196
2968,1169,1196
2969,1170,1196
2970,1171,1196
2971,1176,1196
2972,1177,1196
2973,1179,1196
2974,1180,1196
2975,1181,1196
2976,1182,1196
2977,1182,1196
2978,1183,1196
2979,1184,1196
2980,1185,1196
2981,1186,1196
2982,1186,1196
2983,1187,1196
2984,1188,1196
2985,1189,1196
2986,1190,1196
2987,1193,1196
2988,1194,1196
2989,1195,1196
2990,1196,1196
2991,1197,1196
2992,1202,1196
2993,1203,1196
2994,1204,1196
2995,1205,1196
2996,1206,1196
2997,1207,1196
2998,1208,1196
2999,1209,1196
3000,1210,1196
3001,1211,1196
3002,1212,1196
3003,1213,1196
3004,1214,1196
3005,1215,1196
3006,1216,1196
3007,1218,1196
3008,1219,1196
3009,1220,1196
3010,1221,1196
3011,1222,1196
3012,1223,1196
3013,1224,1196
3014,1225,1196
3015,1232,1196
3016,1233,1196
3017,1235,1196
3018,1239,1196
3019,1240,1196
3020,1241,1196
3021,1243,1196
3022,1245,1196
3023,1249,1196
3024,1261,1196
3025,1271,1196
3026,1273,1196
3027,1285,1196
3028,1287,1196
3029,1297,1196
3030,1299,1196
3031,1305,1196
3032,1307,1196
3033,1309,1196
3034,1311,1196
3035,1315,1196
3036,1323,1196
3037,1325,1196
3038,1327,1196
3039,1331,1196
3040,1339,1196
3041,1345,1196
3042,1349,1196
3043,1357,1196
3044,1369,1196
3045,1371,1196
3046,1375,1196
3047,1379,1196
3048,1383,1196
3049,1385,1196
3050,1395,1196
3051,1403,1196
3052,1405,1196
3053,1411,1196
3054,1415,1196
3055,1417,1196
3056,1421,1196
3057,1425,1196
3058,1429,1196
3059,1431,1196
3060,1435,1196
3061,1439,1196
3062,1441,1196
3063,1443,1196
3064,1445,1196
3065,1449,1196
3066,1457,1196
3067,1461,1196
3068,1463,1196
3069,1465,1196
3070,1467,1196
3071,1471,1196
3072,1479,1196
3073,1493,1196
3074,1495,1196
3075,1499,1196
3076,1501,1196
3077,1503,1196
3078,1507,1196
3079,1513,1196
3080,1515,1196
3081,1519,1196
3082,1523,1196
3083,1537,1196
3084,1540,1196
3085,1548,1196
3086,1554,1196
3087,1556,1196
3088,1558,1196
3089,1560,1196
3090,1562,1196
3091,1564,1196
3092,1568,1196
3093,1570,1196
3094,1572,1196
3095,1574,1196
3096,1576,1196
3097,1578,1196
3098,1582,1196
3099,1594,1196
3100,1596,1196
3101,1598,1196
3102,1600,1196
3103,1602,1196
3104,1610,1196
3105,1618,1196
3106,1620,1196
3107,126,1197
3108,466,1197
3109,538,1197
3110,543,1197
3111,544,1197
3112,545,1197
3113,1275,1197
3114,1277,1197
3115,1279,1197
3116,145,1199
3117,286,1199
3118,898,1199
3119,908,1199
3120,918,1199
3121,965,1199
3122,1083,1199
3123,1094,1199
3124,337,1200
3125,434,1200
3126,687,1200
3127,692,1200
3128,728,1200
3129,773,1200
3130,1061,1200
3131,1487,1200
3132,35,1201
3133,39,1201
3134,55,1201
3135,97,1201
3136,102,1201
3137,109,1201
3138,118,1201
3139,149,1201
3140,180,1201
3141,204,1201
3142,222,1201
3143,257,1201
3144,340,1201
3145,345,1201
3146,348,1201
3147,403,1201
3148,406,1201
3149,412,1201
3150,424,1201
3151,433,1201
3152,436,1201
3153,440,1201
3154,491,1201
3155,591,1201
3156,617,1201
3157,702,1201
3158,703,1201
3159,712,1201
3160,725,1201
3161,754,1201
3162,758,1201
3163,766,1201
3164,802,1201
3165,827,1201
3166,828,1201
3167,829,1201
3168,830,1201
3169,852,1201
3170,856,1201
3171,864,1201
3172,895,1201
3173,931,1201
3174,975,1201
3175,978,1201
3176,979,1201
3177,1007,1201
3178,1024,1201
3179,1025,1201
3180,1026,1201
3181,1029,1201
3182,1051,1201
3183,1080,1201
3184,1119,1201
3185,1121,1201
3186,1133,1201
3187,1141,1201
3188,1154,1201
3189,1191,1201
3190,1193,1201
3191,1205,1201
3192,1215,1201
3193,1223,1201
3194,1224,1201
3195,1225,1201
3196,1263,1201
3197,1265,1201
3198,1267,1201
3199,1269,1201
3200,1295,1201
3201,1317,1201
3202,1319,1201
3203,1321,1201
3204,1333,1201
3205,1361,1201
3206,1387,1201
3207,1427,1201
3208,1439,1201
3209,1441,1201
3210,1463,1201
3211,1517,1201
3212,1525,1201
3213,1529,1201
3214,1531,1201
3215,1533,1201
3216,1540,1201
3217,1008,1202
3218,1181,1202
3219,12,1204
3220,16,1204
3221,27,1204
3222,88,1204
3223,148,1204
3224,167,1204
3225,233,1204
3226,252,1204
3227,253,1204
3228,274,1204
3229,320,1204
3230,332,1204
3231,344,1204
3232,367,1204
3233,409,1204
3234,412,1204
3235,413,1204
3236,430,1204
3237,437,1204
3238,454,1204
3239,461,1204
3240,478,1204
3241,479,1204
3242,480,1204
3243,504,1204
3244,505,1204
3245,506,1204
3246,507,1204
3247,508,1204
3248,528,1204
3249,535,1204
3250,536,1204
3251,560,1204
3252,568,1204
3253,602,1204
3254,660,1204
3255,663,1204
3256,664,1204
3257,673,1204
3258,688,1204
3259,704,1204
3260,750,1204
3261,766,1204
3262,767,1204
3263,768,1204
3264,771,1204
3265,785,1204
3266,816,1204
3267,818,1204
3268,824,1204
3269,825,1204
3270,854,1204
3271,915,1204
3272,927,1204
3273,992,1204
3274,1007,1204
3275,1044,1204
3276,1100,1204
3277,1142,1204
3278,1176,1204
3279,1177,1204
3280,1196,1204
3281,1207,1204
3282,1213,1204
3283,1271,1204
3284,1393,1204
3285,1493,1204
3286,1552,1204
3287,1568,1204
3288,1594,1204
3289,1596,1204
3290,1618,1204
3291,151,1205
3292,153,1205
3293,171,1205
3294,350,1205
3295,469,1205
3296,678,1205
3297,680,1205
3298,723,1205
3299,862,1205
3300,974,1205
3301,1095,1205
3302,1137,1205
3303,1138,1205
3304,1200,1205
3305,1201,1205
3306,1209,1205
3307,1210,1205
3308,1220,1205
3309,1234,1205
3310,337,1206
3311,434,1206
3312,448,1206
3313,687,1206
3314,692,1206
3315,699,1206
3316,728,1206
3317,773,1206
3318,961,1206
3319,1061,1206
3320,1066,1206
3321,13,1208
3322,18,1208
3323,72,1208
3324,73,1208
3325,382,1208
3326,414,1208
3327,426,1208
3328,449,1208
3329,542,1208
3330,581,1208
3331,667,1208
3332,724,1208
3333,729,1208
3334,751,1208
3335,946,1208
3336,1045,1208
3337,1084,1208
3338,1118,1208
3339,1140,1208
3340,1232,1208
3341,1253,1208
3342,1347,1208
3343,1359,1208
3344,1383,1208
3345,26,1214
3346,27,1214
3347,28,1214
3348,37,1214
3349,38,1214
3350,65,1214
3351,190,1214
3352,278,1214
3353,594,1214
3354,742,1214
3355,796,1214
3356,1001,1214
3357,1124,1214
3358,1176,1214
3359,1204,1214
3360,1285,1214
3361,109,1217
3362,126,1217
3363,180,1217
3364,551,1217
3365,931,1217
3366,1099,1217
3367,60,1218
3368,146,1218
3369,204,1218
3370,263,1218
3371,290,1218
3372,310,1218
3373,350,1218
3374,428,1218
3375,433,1218
3376,439,1218
3377,566,1218
3378,650,1218
3379,656,1218
3380,678,1218
3381,735,1218
3382,807,1218
3383,809,1218
3384,1052,1218
3385,1056,1218
3386,1059,1218
3387,1060,1218
3388,1166,1218
3389,1181,1218
3390,1217,1218
3391,29,1219
3392,30,1219
3393,82,1219
3394,87,1219
3395,88,1219
3396,131,1219
3397,132,1219
3398,143,1219
3399,145,1219
3400,146,1219
3401,173,1219
3402,184,1219
3403,239,1219
3404,322,1219
3405,331,1219
3406,374,1219
3407,462,1219
3408,469,1219
3409,477,1219
3410,483,1219
3411,488,1219
3412,494,1219
3413,495,1219
3414,501,1219
3415,523,1219
3416,524,1219
3417,565,1219
3418,593,1219
3419,642,1219
3420,733,1219
3421,749,1219
3422,756,1219
3423,776,1219
3424,816,1219
3425,818,1219
3426,848,1219
3427,861,1219
3428,909,1219
3429,912,1219
3430,925,1219
3431,929,1219
3432,938,1219
3433,990,1219
3434,1091,1219
3435,1100,1219
3436,1134,1219
3437,1136,1219
3438,1137,1219
3439,1138,1219
3440,1139,1219
3441,1142,1219
3442,1143,1219
3443,1146,1219
3444,1155,1219
3445,1167,1219
3446,1192,1219
3447,1255,1219
3448,1257,1219
3449,1281,1219
3450,1291,1219
3451,1293,1219
3452,1301,1219
3453,1309,1219
3454,1335,1219
3455,1365,1219
3456,1389,1219
3457,1395,1219
3458,1435,1219
3459,1449,1219
3460,1467,1219
3461,1469,1219
3462,1471,1219
3463,1535,1219
3464,1546,1219
3465,74,1221
3466,76,1221
3467,80,1221
3468,139,1221
3469,164,1221
3470,172,1221
3471,178,1221
3472,187,1221
3473,197,1221
3474,216,1221
3475,259,1221
3476,261,1221
3477,262,1221
3478,264,1221
3479,265,1221
3480,283,1221
3481,301,1221
3482,306,1221
3483,307,1221
3484,309,1221
3485,310,1221
3486,311,1221
3487,317,1221
3488,346,1221
3489,347,1221
3490,354,1221
3491,385,1221
3492,394,1221
3493,399,1221
3494,401,1221
3495,432,1221
3496,433,1221
3497,446,1221
3498,450,1221
3499,456,1221
3500,549,1221
3501,606,1221
3502,612,1221
3503,647,1221
3504,670,1221
3505,697,1221
3506,788,1221
3507,842,1221
3508,888,1221
3509,895,1221
3510,898,1221
3511,903,1221
3512,912,1221
3513,955,1221
3514,958,1221
3515,975,1221
3516,987,1221
3517,988,1221
3518,1046,1221
3519,1049,1221
3520,1081,1221
3521,1112,1221
3522,1126,1221
3523,1142,1221
3524,1171,1221
3525,1202,1221
3526,1203,1221
3527,1217,1221
3528,1240,1221
3529,1305,1221
3530,1375,1221
3531,1379,1221
3532,1495,1221
3533,1544,1221
3534,1179,1223
3535,1133,1224
3536,1141,1224
3537,1275,1224
3538,1277,1224
3539,1279,1224
3540,10,1226
3541,19,1226
3542,33,1226
3543,45,1226
3544,46,1226
3545,50,1226
3546,51,1226
3547,90,1226
3548,93,1226
3549,101,1226
3550,117,1226
3551,159,1226
3552,175,1226
3553,196,1226
3554,212,1226
3555,225,1226
3556,235,1226
3557,277,1226
3558,303,1226
3559,369,1226
3560,389,1226
3561,398,1226
3562,415,1226
3563,445,1226
3564,452,1226
3565,465,1226
3566,467,1226
3567,485,1226
3568,486,1226
3569,502,1226
3570,520,1226
3571,548,1226
3572,569,1226
3573,574,1226
3574,592,1226
3575,595,1226
3576,601,1226
3577,604,1226
3578,605,1226
3579,658,1226
3580,676,1226
3581,677,1226
3582,717,1226
3583,739,1226
3584,857,1226
3585,878,1226
3586,891,1226
3587,910,1226
3588,938,1226
3589,1151,1226
3590,1216,1226
3591,1291,1226
3592,1395,1226
3593,1411,1226
3594,1443,1226
3595,1451,1226
3596,1521,1226
3597,207,1227
3598,658,1227
3599,943,1227
3600,969,1227
3601,1042,1227
3602,1070,1227
3603,1099,1227
3604,1537,1227
3605,1521,1229
3606,1535,1229
3607,1537,1229
3608,478,1230
3609,1393,1230
3610,32,1233
3611,74,1233
3612,75,1233
3613,103,1233
3614,125,1233
3615,140,1233
3616,155,1233
3617,166,1233
3618,198,1233
3619,200,1233
3620,202,1233
3621,208,1233
3622,218,1233
3623,222,1233
3624,231,1233
3625,245,1233
3626,255,1233
3627,288,1233
3628,292,1233
3629,304,1233
3630,328,1233
3631,346,1233
3632,383,1233
3633,384,1233
3634,421,1233
3635,422,1233
3636,423,1233
3637,442,1233
3638,447,1233
3639,455,1233
3640,462,1233
3641,481,1233
3642,484,1233
3643,510,1233
3644,512,1233
3645,517,1233
3646,522,1233
3647,525,1233
3648,527,1233
3649,534,1233
3650,550,1233
3651,580,1233
3652,588,1233
3653,637,1233
3654,666,1233
3655,668,1233
3656,670,1233
3657,671,1233
3658,674,1233
3659,675,1233
3660,696,1233
3661,697,1233
3662,698,1233
3663,743,1233
3664,761,1233
3665,762,1233
3666,773,1233
3667,774,1233
3668,779,1233
3669,780,1233
3670,783,1233
3671,786,1233
3672,819,1233
3673,821,1233
3674,822,1233
3675,833,1233
3676,841,1233
3677,859,1233
3678,875,1233
3679,876,1233
3680,883,1233
3681,892,1233
3682,893,1233
3683,896,1233
3684,904,1233
3685,905,1233
3686,906,1233
3687,907,1233
3688,914,1233
3689,918,1233
3690,932,1233
3691,937,1233
3692,944,1233
3693,949,1233
3694,951,1233
3695,953,1233
3696,971,1233
3697,986,1233
3698,987,1233
3699,1055,1233
3700,1063,1233
3701,1065,1233
3702,1069,1233
3703,1074,1233
3704,1076,1233
3705,1090,1233
3706,1091,1233
3707,1092,1233
3708,1093,1233
3709,1103,1233
3710,1111,1233
3711,1116,1233
3712,1163,1233
3713,1185,1233
3714,1197,1233
3715,1212,1233
3716,1240,1233
3717,1243,1233
3718,1261,1233
3719,1385,1233
3720,1441,1233
3721,1455,1233
3722,1475,1233
3723,1539,1233
3724,52,1238
3725,59,1238
3726,67,1238
3727,68,1238
3728,105,1238
3729,129,1238
3730,130,1238
3731,174,1238
3732,224,1238
3733,333,1238
3734,365,1238
3735,368,1238
3736,376,1238
3737,434,1238
3738,471,1238
3739,493,1238
3740,561,1238
3741,616,1238
3742,619,1238
3743,838,1238
3744,876,1238
3745,921,1238
3746,923,1238
3747,924,1238
3748,973,1238
3749,980,1238
3750,981,1238
3751,982,1238
3752,1017,1238
3753,1018,1238
3754,1019,1238
3755,1020,1238
