_id,body_area_id,chief_complaint_id,is_male,is_female,is_common,_id,name,_id,chief_complaint_id,chief_complaint_name_id,name,reason_code,life_threatening,msp_enabled,primary_complaint,diagnosis_count
664,22,47,1,1,0,22,Mouth,79,47,81,Hoarse voice,,,,,16
665,22,187,1,1,0,22,Mouth,497,187,271,Jaw pain,,,,,16
666,22,194,1,1,1,22,Mouth,517,194,291,Lip swelling,,,,,14
667,22,61,1,1,1,22,Mouth,98,61,100,Mouth pain,,,,,17
668,22,159,1,1,1,22,Mouth,221,159,236,Mouth swelling,,,,,13
669,22,158,1,1,1,22,Mouth,220,158,235,Mouth ulcers,,,,,10
670,18,170,1,1,0,18,Feet,235,170,252,Cyanosis (Blue skin coloration),,,,,27
673,12,170,1,1,0,12,Hands,235,170,252,Cyanosis (Blue skin coloration),,,,,27
684,12,118,1,1,1,12,Hands,170,118,175,Wrist pain,,,,,19
686,15,37,1,1,1,15,Hips,66,37,68,Groin pain,10552,0,1,1,45
689,15,57,1,1,1,15,Hips,93,57,95,Leg ache or pain,19201,0,1,1,62
694,17,57,1,1,1,17,Legs,93,57,95,Leg ache or pain,19201,0,1,1,62
696,17,114,1,1,0,17,Legs,166,114,170,General weakness,10200,0,0,1,18
697,9,45,1,1,0,9,Lower Back,76,45,78,Hip pain,,,,,25
698,9,49,1,1,1,9,Lower Back,82,49,84,Incontinence (leaking urine),16551,0,1,1,21
699,9,69,1,1,0,9,Lower Back,109,69,111,Numbness,,,,,36
700,9,102,1,1,0,9,Lower Back,152,102,155,Trauma,,,,,9
701,2,172,1,1,0,2,Neck,468,172,255,Drooling,,,,,22
702,14,2,1,1,1,14,Pelvis,4,2,4,Lower abdominal pain,15452,0,1,1,48
703,14,10,1,1,0,14,Pelvis,22,10,22,Bloody diarrhea,,,,,21
704,14,218,1,1,1,14,Pelvis,599,218,373,Maroon stools,15801,0,1,,16
705,14,16,1,1,1,14,Pelvis,36,16,37,Constipation,15900,0,1,1,27
706,14,20,1,1,1,14,Pelvis,42,20,44,Diarrhea,15950,0,1,1,33
709,10,114,1,1,0,10,Shoulder,166,114,170,General weakness,10200,0,0,1,18
710,6,172,1,1,1,6,Throat,468,172,255,Drooling,,,,,22
711,6,47,1,1,1,6,Throat,79,47,81,Hoarse voice,,,,,16
712,6,139,1,1,0,6,Throat,203,139,211,Itchy rash (Pruritic rash),,,,,29
713,6,187,1,1,0,6,Throat,497,187,271,Jaw pain,,,,,16
714,6,68,1,1,0,6,Throat,107,68,109,Neck swelling,,,,,13
715,6,67,1,1,0,6,Throat,106,67,108,Neck ache or pain,19001,0,1,1,42
716,6,93,1,1,1,6,Throat,140,93,143,Sore throat,14551,0,1,1,32
717,6,130,1,1,1,6,Throat,,,,,,,,,
718,6,98,1,1,1,6,Throat,147,98,150,Swallowing problem (Dysphagia),,,,,28
719,6,131,1,1,1,6,Throat,195,131,203,Swollen lymph nodes (Large lymph nodes),,,,,16
720,6,120,1,1,1,6,Throat,179,120,185,Throat pain,14551,0,1,,29
721,17,233,1,1,1,17,Legs,617,233,391,Upper leg pain,,,,,26
723,4,64,1,1,1,4,Ear	Nose,102,64,104,Nasal bleeding,14051,0,1,,24
724,5,64,1,1,1,5,Face,102,64,104,Nasal bleeding,14051,0,1,,24
725,1,64,1,1,0,1,Head,102,64,104,Nasal bleeding,14051,0,1,,24
726,19,3,1,1,1,19,Skin,6,3,6,Abscess (Collection of pus),,,,,17
727,19,8,1,1,1,19,Skin,17,8,17,Bleeding tendency,,,,,19
728,19,46,1,1,1,19,Skin,77,46,79,Hives,,,,,8
729,19,50,1,1,1,19,Skin,84,50,86,Insect sting,,,,,13
730,19,52,1,1,1,19,Skin,88,52,90,Skin itching,18702,0,1,1,39
731,19,139,1,1,0,19,Skin,203,139,211,Itchy rash (Pruritic rash),,,,,29
732,19,152,1,1,1,19,Skin,212,152,226,Painful rash,,,,,8
733,19,91,1,1,0,19,Skin,138,91,141,Skin trauma,,,,,6
734,19,92,1,1,0,19,Skin,139,92,142,Snake bite,,,,,3
735,19,95,1,1,1,19,Skin,144,95,147,Spider bite,,,,,6
736,20,4,1,1,0,20,Other,8,4,8,Alcohol abuse,11450,0,1,1,15
737,20,5,1,1,0,20,Other,10,5,10,Anxiety (Nervousness),11000,0,1,,32
738,20,136,1,1,0,20,Other,200,136,208,Behavioral problem,11650,0,0,1,20
739,20,8,1,1,0,20,Other,17,8,17,Bleeding tendency,,,,,19
740,20,9,1,1,0,20,Other,20,9,20,Blood in vomit,15802,0,1,,25
741,20,14,1,1,0,20,Other,30,14,30,Chills,10050,0,1,1,23
742,20,127,1,1,1,20,Other,,,,,,,,,
743,20,19,1,1,0,20,Other,41,19,43,Depressed,11100,0,1,1,29
744,20,96,1,1,0,20,Other,145,96,148,Substance abuse (Drug abuse),11500,0,1,,21
745,20,29,1,1,1,20,Other,55,29,57,Fever,10100,0,1,1,47
746,20,132,1,1,0,20,Other,196,132,204,Failure to thrive,,,,,13
747,20,125,1,1,1,20,Other,,,,,,,,,
748,20,133,1,1,0,20,Other,,,,,,,,,
749,20,30,1,1,0,20,Other,57,30,59,Fever in the returning traveler,,,,,35
750,20,31,1,1,0,20,Other,58,31,60,Fever of unknown origin,,,,,14
751,20,43,1,1,0,20,Other,73,43,75,Heat illness,,,,,10
752,20,44,1,1,1,20,Other,,,,,,,,,
753,20,48,1,1,0,20,Other,80,48,82,Hypothermia (Low temperature),,,,,8
754,20,128,1,1,0,20,Other,192,128,200,Inconsolable baby,,,,,16
755,20,51,1,1,1,20,Other,86,51,88,Insomnia (Trouble sleeping),11351,0,1,1,26
756,20,53,1,1,1,20,Other,89,53,91,Joint pain,,,,,24
757,20,59,1,1,1,20,Other,96,59,98,Lethargy (Sluggishness),,,,,21
758,20,62,1,1,1,20,Other,99,62,101,Muscle pain,,,,,21
759,20,69,1,1,0,20,Other,109,69,111,Numbness,,,,,36
760,20,70,1,1,1,20,Other,112,70,114,Obesity,10400,0,1,,16
761,20,71,1,1,0,20,Other,114,71,116,Overdose,,,,,15
762,20,77,1,1,0,20,Other,121,77,123,Poisoning,,,,,23
763,20,87,1,1,0,20,Other,132,87,134,Seizure,12050,0,0,,40
764,20,122,1,1,0,20,Other,,,,,,,,,
765,20,97,1,1,0,20,Other,146,97,149,Suicidal tendencies,,,,,4
766,20,99,1,1,1,20,Other,148,99,151,Swelling,,,,,16
767,20,131,1,1,1,20,Other,195,131,203,Swollen lymph nodes (Large lymph nodes),,,,,16
768,20,113,1,1,1,20,Other,165,113,169,Vomiting,15300,0,1,1,59
769,20,102,1,1,0,20,Other,152,102,155,Trauma,,,,,9
770,20,121,1,1,0,20,Other,180,121,186,Tremors,12000,0,1,0,34
771,20,116,1,1,1,20,Other,168,116,172,Tired,10150,0,0,1,50
772,20,114,1,1,0,20,Other,166,114,170,General weakness,10200,0,0,1,18
773,20,123,1,1,0,20,Other,182,123,188,"Weight loss, unexplained",,,,,35
774,11,241,1,1,1,11,Arms,634,241,406,Arm numbness (paresthesias),,,,,26
775,17,242,1,1,0,17,Legs,635,242,407,Leg numbness (paresthesias),,,,,26
776,18,243,1,1,1,18,Feet,636,243,408,Foot numbness (paresthesias),,,,,26
777,5,244,1,1,1,5,Face,637,244,409,Face numbness (paresthesias),,,,,13
778,17,245,1,1,1,17,Legs,,,,,,,,,
779,18,245,1,1,1,18,Feet,,,,,,,,,
780,1,23,1,1,1,1,Head,47,23,49,Ear pressure,13650,0,1,1,21
781,1,26,1,1,1,1,Head,50,26,52,Eye pain (Irritation),,,,,27
782,1,61,1,1,1,1,Head,98,61,100,Mouth pain,,,,,17
783,9,275,1,1,1,9,Lower Back,690,275,462,Low back ache or pain,19101,0,1,1,55
784,7,262,1,1,1,7,Chest,665,262,437,Chest pain,10501,1,1,1,84
785,13,264,1,1,1,13,Abdomen,667,264,439,Stomach and abdominal pain,15450,0,1,1,72
786,11,39,1,1,1,11,Arms,68,39,70,"Hand, finger ache or pain",19601,0,1,1,50
787,11,263,1,1,1,11,Arms,666,263,438,Skin infection,18400,0,1,1,18
788,11,52,1,1,1,11,Arms,88,52,90,Skin itching,18702,0,1,1,39
789,11,238,1,1,1,11,Arms,628,238,400,Skin sores,18650,0,1,,63
790,11,121,1,1,0,11,Arms,180,121,186,Tremors,12000,0,1,0,34
791,8,275,1,1,1,8,Back,690,275,462,Low back ache or pain,19101,0,1,1,55
792,8,67,1,1,1,8,Back,106,67,108,Neck ache or pain,19001,0,1,1,42
793,8,81,1,1,0,8,Back,125,81,127,Rash,18600,0,1,,62
794,8,263,1,1,0,8,Back,666,263,438,Skin infection,18400,0,1,1,18
795,8,238,1,1,0,8,Back,628,238,400,Skin sores,18650,0,1,,63
796,16,263,1,1,0,16,Buttock/Rectum,666,263,438,Skin infection,18400,0,1,1,18
797,16,52,1,1,0,16,Buttock/Rectum,88,52,90,Skin itching,18702,0,1,1,39
798,16,238,1,1,0,16,Buttock/Rectum,628,238,400,Skin sores,18650,0,1,,63
799,7,287,0,1,1,7,Chest,713,287,485,Lump or mass of breast,18050,0,1,1,18
800,10,6,1,1,1,10,Shoulder,13,6,13,Arm ache or pain,19451,0,1,1,59
801,10,67,1,1,1,10,Shoulder,106,67,108,Neck ache or pain,19001,0,1,1,42
802,10,81,1,1,1,10,Shoulder,125,81,127,Rash,18600,0,1,,62
803,10,263,1,1,0,10,Shoulder,666,263,438,Skin infection,18400,0,1,1,18
804,10,52,1,1,0,10,Shoulder,88,52,90,Skin itching,18702,0,1,1,39
805,10,238,1,1,0,10,Shoulder,628,238,400,Skin sores,18650,0,1,,63
806,1,113,1,1,0,1,Head,165,113,169,Vomiting,15300,0,1,1,59
807,1,17,1,1,0,1,Head,38,17,39,Cough,14400,0,1,1,36
808,1,36,1,1,1,1,Head,64,36,66,"Cranky, crying, fussy, irritable child",10801,0,1,1,32
809,1,29,1,1,1,1,Head,55,29,57,Fever,10100,0,1,1,47
810,1,236,1,1,1,1,Head,622,236,396,Nasal congestion,14000,0,1,,15
811,1,24,1,1,1,1,Head,48,24,50,Pain in the ear,13551,0,1,1,39
812,1,93,1,1,1,1,Head,140,93,143,Sore throat,14551,0,1,1,32
813,18,57,1,1,1,18,Feet,93,57,95,Leg ache or pain,19201,0,1,1,62
814,18,81,1,1,1,18,Feet,125,81,127,Rash,18600,0,1,,62
815,18,121,1,1,0,18,Feet,180,121,186,Tremors,12000,0,1,0,34
816,18,263,1,1,1,18,Feet,666,263,438,Skin infection,18400,0,1,1,18
817,18,52,1,1,1,18,Feet,88,52,90,Skin itching,18702,0,1,1,39
818,18,238,1,1,1,18,Feet,628,238,400,Skin sores,18650,0,1,,63
819,15,81,1,1,1,15,Hips,125,81,127,Rash,18600,0,1,,62
820,15,263,1,1,1,15,Hips,666,263,438,Skin infection,18400,0,1,1,18
821,15,52,1,1,1,15,Hips,88,52,90,Skin itching,18702,0,1,1,39
822,15,238,1,1,1,15,Hips,628,238,400,Skin sores,18650,0,1,,63
824,2,81,1,1,0,2,Neck,125,81,127,Rash,18600,0,1,,62
825,2,263,1,1,0,2,Neck,666,263,438,Skin infection,18400,0,1,1,18
826,2,52,1,1,0,2,Neck,88,52,90,Skin itching,18702,0,1,1,39
827,2,238,1,1,0,2,Neck,628,238,400,Skin sores,18650,0,1,,63
828,14,263,1,1,0,14,Pelvis,666,263,438,Skin infection,18400,0,1,1,18
829,14,52,1,1,0,14,Pelvis,88,52,90,Skin itching,18702,0,1,1,39
830,14,238,1,1,0,14,Pelvis,628,238,400,Skin sores,18650,0,1,,63
831,12,6,1,1,1,12,Hands,13,6,13,Arm ache or pain,19451,0,1,1,59
832,12,81,1,1,0,12,Hands,125,81,127,Rash,18600,0,1,,62
833,12,121,1,1,0,12,Hands,180,121,186,Tremors,12000,0,1,0,34
834,12,263,1,1,1,12,Hands,666,263,438,Skin infection,18400,0,1,1,18
835,12,52,1,1,1,12,Hands,88,52,90,Skin itching,18702,0,1,1,39
836,12,238,1,1,0,12,Hands,628,238,400,Skin sores,18650,0,1,,63
837,13,173,1,1,0,13,Abdomen,469,173,256,Abdominal swelling (Stomach swelling),,,,,30
838,17,81,1,1,1,17,Legs,125,81,127,Rash,18600,0,1,,62
839,17,263,1,1,1,17,Legs,666,263,438,Skin infection,18400,0,1,1,18
840,17,52,1,1,1,17,Legs,88,52,90,Skin itching,18702,0,1,1,39
841,17,238,1,1,0,17,Legs,628,238,400,Skin sores,18650,0,1,,63
842,7,81,1,1,0,7,Chest,125,81,127,Rash,18600,0,1,,62
843,7,263,1,1,0,7,Chest,666,263,438,Skin infection,18400,0,1,1,18
844,7,52,1,1,0,7,Chest,88,52,90,Skin itching,18702,0,1,1,39
845,7,238,1,1,0,7,Chest,628,238,400,Skin sores,18650,0,1,,63
846,8,52,1,1,0,8,Back,88,52,90,Skin itching,18702,0,1,1,39
847,8,45,1,1,0,8,Back,76,45,78,Hip pain,,,,,25
848,9,37,1,1,0,9,Lower Back,66,37,68,Groin pain,10552,0,1,1,45
849,9,57,1,1,1,9,Lower Back,93,57,95,Leg ache or pain,19201,0,1,1,62
850,9,2,1,1,0,9,Lower Back,4,2,4,Lower abdominal pain,15452,0,1,1,48
851,9,81,1,1,0,9,Lower Back,125,81,127,Rash,18600,0,1,,62
852,9,82,1,1,0,9,Lower Back,126,82,128,Rectal pain,16051,0,0,1,18
853,9,263,1,1,0,9,Lower Back,666,263,438,Skin infection,18400,0,1,1,18
854,9,52,1,1,0,9,Lower Back,88,52,90,Skin itching,18702,0,1,1,39
855,9,238,1,1,0,9,Lower Back,628,238,400,Skin sores,18650,0,1,,63
857,8,262,1,1,0,8,Back,665,262,437,Chest pain,10501,1,1,1,84
858,8,13,1,1,0,8,Back,28,13,28,Chest pressure,10502,1,1,,39
859,8,104,1,1,0,8,Back,154,104,157,Unsteady gait (Trouble walking),10950,0,0,,29
860,8,49,1,1,0,8,Back,82,49,84,Incontinence (leaking urine),16551,0,1,1,21
861,9,104,1,1,0,9,Lower Back,154,104,157,Unsteady gait (Trouble walking),10950,0,0,,29
862,10,241,1,1,0,10,Shoulder,634,241,406,Arm numbness (paresthesias),,,,,26
864,2,7,1,1,1,2,Neck,14,7,14,Back ache or pain,19051,0,1,1,66
866,2,41,1,1,0,2,Neck,70,41,72,Headache,12100,0,1,1,71
867,2,131,1,1,0,2,Neck,195,131,203,Swollen lymph nodes (Large lymph nodes),,,,,16
869,14,103,1,1,0,14,Pelvis,153,103,156,Traveler's diarrhea,,,,,8
870,9,148,1,1,0,9,Lower Back,208,148,222,Urinary retention (Inability to urinate),,,,,15
871,14,45,1,1,0,14,Pelvis,76,45,78,Hip pain,,,,,25
872,15,7,1,1,0,15,Hips,14,7,14,Back ache or pain,19051,0,1,1,66
873,15,275,1,1,0,15,Hips,690,275,462,Low back ache or pain,19101,0,1,1,55
874,1,4,1,1,0,1,Head,8,4,8,Alcohol abuse,11450,0,1,1,15
875,1,9,1,1,0,1,Head,20,9,20,Blood in vomit,15802,0,1,,25
876,1,160,1,1,0,1,Head,222,160,237,Eye redness,,,,,18
877,1,200,1,1,0,1,Head,556,200,330,Blurry vision,,,,0,9
878,1,178,1,1,0,1,Head,474,178,261,Hemoptysis (Coughing blood),,,,,16
879,1,27,1,1,1,1,Head,51,27,53,Facial pain,10460,0,1,,15
880,1,158,1,1,0,1,Head,220,158,235,Mouth ulcers,,,,,10
881,1,65,1,1,1,1,Head,104,65,106,Nasal injury,,,,,5
882,1,121,1,1,0,1,Head,180,121,186,Tremors,12000,0,1,0,34
883,1,263,1,1,0,1,Head,666,263,438,Skin infection,18400,0,1,1,18
884,1,52,1,1,0,1,Head,88,52,90,Skin itching,18702,0,1,1,39
885,1,238,1,1,0,1,Head,628,238,400,Skin sores,18650,0,1,,63
886,1,120,1,1,0,1,Head,179,120,185,Throat pain,14551,0,1,,29
887,11,219,1,1,0,11,Arms,603,219,377,Arm cut (laceration),,,,,7
888,11,225,1,1,0,11,Arms,609,225,383,Arm itching,,,,,27
889,11,228,1,1,0,11,Arms,612,228,386,Arm redness,,,,,36
890,11,234,1,1,0,11,Arms,619,234,393,Armpit pain,,,,,16
891,7,257,1,1,0,7,Chest,655,257,427,Snoring,14301,0,0,1,11
892,7,207,1,1,0,7,Chest,569,207,343,Low heart rate,,,,,11
895,7,189,1,1,1,7,Chest,501,189,275,Heart murmur (Abnormal heart sound),,,,,16
896,7,46,1,1,0,7,Chest,77,46,79,Hives,,,,,8
897,7,139,1,1,0,7,Chest,203,139,211,Itchy rash (Pruritic rash),,,,,29
898,7,191,1,1,0,7,Chest,510,191,284,Skin pain,,,,,19
899,7,193,1,1,0,7,Chest,515,193,289,Skin swelling,,,,,14
900,2,46,1,1,0,2,Neck,77,46,79,Hives,,,,,8
901,2,191,1,1,0,2,Neck,510,191,284,Skin pain,,,,,19
902,1,292,1,1,0,1,Head,721,292,493,Confusion,,,,1,50
903,10,139,1,1,0,10,Shoulder,203,139,211,Itchy rash (Pruritic rash),,,,,29
904,10,53,1,1,1,10,Shoulder,89,53,91,Joint pain,,,,,24
905,12,220,1,1,1,12,Hands,604,220,378,Hand cut (laceration),,,,,7
906,12,230,1,1,0,12,Hands,614,230,388,Hand itching,,,,,29
907,12,226,1,1,0,12,Hands,610,226,384,Hand redness,,,,,36
908,12,217,1,1,0,12,Hands,595,217,369,Wrist swelling,19605,0,0,,18
909,12,46,1,1,0,12,Hands,77,46,79,Hives,,,,,8
910,12,50,1,1,0,12,Hands,84,50,86,Insect sting,,,,,13
911,12,191,1,1,0,12,Hands,510,191,284,Skin pain,,,,,19
912,12,174,1,1,0,12,Hands,470,174,257,Skin growths,,,,,13
913,15,53,1,1,0,15,Hips,89,53,91,Joint pain,,,,,24
914,15,221,1,1,1,15,Hips,605,221,379,Leg cut (laceration),,,,,7
915,15,152,1,1,0,15,Hips,212,152,226,Painful rash,,,,,8
916,15,191,1,1,0,15,Hips,510,191,284,Skin pain,,,,,19
919,18,222,1,1,1,18,Feet,606,222,380,Foot cut (laceration),,,,,7
920,18,227,1,1,1,18,Feet,611,227,385,Foot redness,,,,,40
921,18,196,1,1,1,18,Feet,524,196,298,Foot swelling,,,,,22
922,18,208,1,1,1,18,Feet,572,208,346,Foot itching,,,,,29
923,17,221,1,1,0,17,Legs,605,221,379,Leg cut (laceration),,,,,7
924,1,293,1,1,1,1,Head,725,293,497,Headache and weakness,,,,1,23
925,1,294,1,1,1,1,Head,726,294,498,Confusion and headache,,,,1,27
926,7,295,0,1,1,7,Chest,727,295,499,Nipple discharge,,,,1,14
927,13,179,1,1,0,13,Abdomen,475,179,262,Jaundice (Yellowing skin),,,,,21
929,3,179,1,1,0,3,Eyes,475,179,262,Jaundice (Yellowing skin),,,,,21
931,17,179,1,1,0,17,Legs,475,179,262,Jaundice (Yellowing skin),,,,,21
933,19,179,1,1,0,19,Skin,475,179,262,Jaundice (Yellowing skin),,,,,21
935,11,179,1,1,0,11,Arms,475,179,262,Jaundice (Yellowing skin),,,,,21
937,8,179,1,1,0,8,Back,475,179,262,Jaundice (Yellowing skin),,,,,21
941,1,179,1,1,0,1,Head,475,179,262,Jaundice (Yellowing skin),,,,,21
955,1,244,1,1,0,1,Head,637,244,409,Face numbness (paresthesias),,,,,13
957,1,247,1,1,0,1,Head,642,247,414,Facial droop (weakness),,,,,14
959,7,179,1,1,0,7,Chest,475,179,262,Jaundice (Yellowing skin),,,,,21
